image_path,class_name,class_idx,source,split
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-13.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-1.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-penis-21.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08SebDermScalp1.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-nummular-106.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-areola-1.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-infantile-7.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-leg-8.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-subacute-46.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/03ContactDermLids1.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-29.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-cystic-45.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Histology-12.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/keratolysis-exfoliativa-14.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-hand-86.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-hand-101.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-trunk-generalized-11.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05atopic02165.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/4IMG004.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-86.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-subacute-77.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-107.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-8.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-hand-166.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/prurigo-nodularis-15.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-inversus-9.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-nummular-144.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-fingertips-5.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/8IMG011.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-closed-comedo-18.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-hand-115.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Anus-1.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-28.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-trunk-generalized-15.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-cystic-39.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/stasis-dermatitis-103.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-126.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-infantile-8.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Hypertrophic-14.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-101.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-194.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/PsoriasisScrotumNail.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-fingertips-131.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/stasis-dermatitis-194.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/prurigo-nodularis-52.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-2.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-face-9.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-112.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-171.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/lichen-simplex-chronicus-99.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-asteatotic-46.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-2.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-134.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05AtopicDerm041904.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-131.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-64.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-116.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-pustular-72.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-24.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/prurigo-nodularis-36.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-101.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-trunk-generalized-26.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-37.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05Atopic020203.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-72.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05AtopicMouth54.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-10.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-histology-3.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/5T-0024.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-71.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-43.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-nose-10.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-141.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-cystic-142.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosis-Vulva-28.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Pityriasis-Lichenoides-17.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-89.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosis-Vulva-7.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-pustular-41.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05AtopicDerm011204.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-hand-182.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08psoriasisIntertrig0206061.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-11.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-48.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-103.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/keratolysis-exfoliativa-25.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-inversus-10.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-closed-comedo-7.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05atopicWrist0828064.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/lichen-simplex-chronicus-107.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05atopicDerm040405ok.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/IchthosisIMG013-GP3.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-23.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-45.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-187.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-13.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-88.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-face-5.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Penis-21.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/3Eczema3-022.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-111.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-46.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08sebDermPrestern121205.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/stasis-dermatitis-130.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/Dyshidrosis-51.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Pityriasis-Lichenoides-19.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-11.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/parasitosis-psychogenic-2.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Palm-Soles-10.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05KeratosisPilaris5.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-nose-4.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-49.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-128.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-195.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05AtopicHand2.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-101.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-19.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-10.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-54.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-trunk-generalized-25.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/23VesselsNose.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-pustular-6.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/lichen-simplex-chronicus-187.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/07RosaceaK02166.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-foot-16.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05Atopic1206047.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Penis-44.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/emersion-foot-3.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Hand-47.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-subacute-81.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-78.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-126.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-39.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-41.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-56.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-pustular-51.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Hand-24.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-92.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/lichen-simplex-chronicus-137.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-nummular-152.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Hand-41.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-29.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-fingertips-46.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-190.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-leg-16.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Hypertrophic-3.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Pityriasis-Lichenoides-3.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-15.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-fingertips-13.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-103.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05DennieMorganFolds.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-184.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-115.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-51.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/03Desquamation-01.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-15.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/IchthosisIMG016-GP3.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/Dyshidrosis-57.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/3Eczema1-082.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/neurotic-excoriations-60.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-scar-4.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-18.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-175.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Pityriasis-Lichenoides-20.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-hand-13.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/Dyshidrosis-20.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-closed-comedo-3.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/stasis-dermatitis-95.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05Atopic121503.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-fingertips-19.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-hand-136.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-vaginal-2.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-104.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-104.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/lichen-simplex-chronicus-102.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Penis-4.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-25.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-32.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/prurigo-nodularis-51.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-146.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/Dyshidrosis-39.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/keratolysis-exfoliativa-40.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/lichen-simplex-chronicus-151.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-88.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-cystic-114.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-leg-17.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-nummular-184.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-99.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08PsoriasisGroin1.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-foot-85.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/chapped-fissured-feet-23.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-185.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-fingertips-52.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-25.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-96.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-16.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05AtopicDermHand2.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-83.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-excoriated-26.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Palmoplantar-Keratoderma-4.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-4.jpg,여드름,2,dermnet,train
